analysis_sample_rate,artist_7digitalid,artist_familiarity,artist_hotttnesss,artist_id,artist_latitude,artist_location,artist_longitude,artist_mbid,artist_mbtags,artist_mbtags_count,artist_name,artist_playmeid,artist_terms,artist_terms_freq,artist_terms_weight,audio_md5,bars_confidence,bars_start,beats_confidence,beats_start,danceability,duration,end_of_fade_in,energy,key,key_confidence,loudness,mode,mode_confidence,release,release_7digitalid,sections_confidence,sections_start,segments_confidence,segments_loudness_max,segments_loudness_max_time,segments_loudness_start,segments_pitches,segments_start,segments_timbre,similar_artists,song_hotttnesss,song_id,start_of_fade_out,tatums_confidence,tatums_start,tempo,time_signature,time_signature_confidence,title,track_7digitalid,track_id,year
22050,102301,0.45085268513440907,0.3323898702808034,b'AR93RTI1187B98ECFB',30.38815,"b'Navasota, TX'",-96.0878,b'28868947-1ff6-4021-8e84-a44ef80fb211',"(0,)","(0,)",b'Mance Lipscomb',-1,"(22,)","(22,)","(22,)",b'ea0ccc7fe7e901bf31d162863659b7d7',"(297,)","(297,)","(297,)","(297,)",0.0,187.53261,0.0,0.0,11,0.681,-23.527,1,0.541,b'Texas Songster',237520,"(8,)","(8,)","(603,)","(603,)","(603,)","(603,)","(603, 12)","(603,)","(603, 12)","(100,)",0.3509795063714294,b'SOGTLVU12A8AE47D5D',180.355,"(891,)","(891,)",97.981,1,0.0,b'Going Down Slow',2606546,b'TRAAOTD128F42322FC',2000
22050,49854,0.4973075122753628,0.34240639110484233,b'AR9AN471187B99E0DA',33.74831,b'Atlanta Georgia USA',-84.39111,b'60c97d6c-f291-48ef-a1c2-c9c0fbda1ab6',"(0,)","(0,)",b'Scott Wesley Brown',30715,"(11,)","(11,)","(11,)",b'9f57037521520bc620cd6cb96e471803',"(168,)","(168,)","(679,)","(679,)",0.0,295.60118,2.125,0.0,2,0.783,-9.435,1,0.704,b'The Scott Wesley Brown Collection: A Library of 35 Favorite Songs',64434,"(13,)","(13,)","(663,)","(663,)","(663,)","(663,)","(663, 12)","(663,)","(663, 12)","(100,)",,b'SOXNMDZ12A6D4FA20D',290.65,"(1357,)","(1357,)",137.288,4,0.471,b'All Rise',669403,b'TRAAOTT128F14AE002',0
22050,379063,0.42427892689584995,0.29547099049043,b'ARAR4YH1187B98BF2A',,b'',,b'9f8aaa64-6859-48bd-b966-3b8efe62db25',"(0,)","(0,)",b'Fl\xc3\xa1vio Jos\xc3\xa9',193294,"(5,)","(5,)","(5,)",b'e6c15ac754c104be87630efce93cf107',"(175,)","(175,)","(702,)","(702,)",0.0,252.02893,0.149,0.0,3,0.372,-8.639,1,0.467,b'Seu Olhar N\xc3\xa3o Mente',512027,"(9,)","(9,)","(1143,)","(1143,)","(1143,)","(1143,)","(1143, 12)","(1143,)","(1143, 12)","(100,)",0.0,b'SOGOJBW12AB018513B',252.029,"(1403,)","(1403,)",168.323,4,0.484,b'Jogo Limpo',5679595,b'TRAAOTT128F9342E04',0
22050,56108,0.6025555891290453,0.3895355761888646,b'AR567PN1187FB4B4F2',,b'',,b'b4051f19-c3a3-43ac-bd54-2b70d9d0e226',"(0,)","(0,)",b'Moss',-1,"(47,)","(47,)","(47,)",b'bc282320d1155b2f4f8109bfd57fa1ca',"(150,)","(150,)","(610,)","(610,)",0.0,329.35138,0.0,0.0,2,0.144,-7.672,1,0.287,"b""Never Be Scared / Don't Be A Hero""",737947,"(10,)","(10,)","(852,)","(852,)","(852,)","(852,)","(852, 12)","(852,)","(852, 12)","(100,)",0.5708506420788445,b'SONNOCP12A8C145220',316.883,"(1220,)","(1220,)",111.079,4,0.599,b'Silent Hill',8175909,b'TRAAOXM12903CFB3B0',2009
22050,32534,0.38541744679271267,0.31213122149558203,b'ARYKF861187B99C74B',,b'',,b'063d505c-cbdc-4db6-b8d1-02046d61a1e1',"(0,)","(0,)",b'Pery Ribeiro',60286,"(19,)","(19,)","(19,)",b'411448265f9444de52f6f9597323f0f0',"(94,)","(94,)","(379,)","(379,)",0.0,180.00934,0.258,0.0,0,0.097,-13.668,1,0.325,"b""S'Wonderful Movie'n Bossa""",495799,"(9,)","(9,)","(650,)","(650,)","(650,)","(650,)","(650, 12)","(650,)","(650, 12)","(100,)",0.0,b'SOUDHTP12AB0183403',171.648,"(759,)","(759,)",133.009,4,0.682,b'Our Love Is Here To Stay',5488798,b'TRAAOYG128F9314996',0
22050,189677,0.5391811881610101,0.276702624728755,b'AR4K59J1187FB3759B',44.11559,b'Oregon',-120.51484,b'775d0224-57b0-4fae-a6ad-b2e9446b26df',"(0,)","(0,)",b'Soular',-1,"(28,)","(28,)","(28,)",b'2d0b718eefdf3ea4039137e6b33078db',"(115,)","(115,)","(581,)","(581,)",0.0,244.45342,0.0,0.0,6,0.516,-6.885,1,0.59,b'Time and Space',245279,"(14,)","(14,)","(714,)","(714,)","(714,)","(714,)","(714, 12)","(714,)","(714, 12)","(100,)",0.23584620327944406,b'SOWDEPU12A8C137B14',227.794,"(1742,)","(1742,)",146.577,5,1.0,b'Everything Changes',2742762,b'TRAAPCC128F42519A7',0
22050,18460,0.8260754666985954,0.5996026426495992,b'ARLSF8H1187B9A76B0',,"b'Oslo, Norway'",,b'17167af8-c1da-45cc-bba2-9d23f068b7a3',"(5,)","(5,)",b'Dimmu Borgir',7454,"(20,)","(20,)","(20,)",b'ccbe162ee7332017e94f612235256e95',"(223,)","(223,)","(673,)","(673,)",0.0,282.53995,0.351,0.0,6,0.34,-4.2,0,0.34,b'Death ... Is just the beginning Vol.4',264857,"(11,)","(11,)","(451,)","(451,)","(451,)","(451,)","(451, 12)","(451,)","(451, 12)","(100,)",,b'SOJBYGW12A8C13A497',275.522,"(1346,)","(1346,)",140.458,3,0.595,b'Master Of Disharmony',2838961,b'TRAAPFQ128F42684DB',1996
22050,105561,0.6849948965806557,0.41551708285972627,b'ARDG9Z71187B997023',51.50632,"b'London, England'",-0.12714,b'68950696-ee9a-49b2-a8c2-d1d6c19355cc',"(9,)","(9,)",b'Public Image Ltd',61470,"(43,)","(43,)","(43,)",b'1bca45d02ce1634f8cd68ae55d2f4870',"(212,)","(212,)","(853,)","(853,)",0.0,388.28363,2.49,0.0,0,0.551,-16.433,1,0.583,b'Live In Tokyo',23178,"(12,)","(12,)","(1211,)","(1211,)","(1211,)","(1211,)","(1211, 12)","(1211,)","(1211, 12)","(100,)",0.263969820176701,b'SOQDTQP12A6D4F793F',383.994,"(1707,)","(1707,)",132.506,4,0.195,b'(This Is Not A) Love Song (Live)',241590,b'TRAAPGF128F1458F8B',1983
22050,1380,0.7613622384458618,0.4671106485845494,b'AR56P361187B9AC4DB',54.5958,"b'Belfast, Northern Ireland'",-5.93494,b'a8806b5c-3ee0-4277-94d3-1a5427a7707c',"(3,)","(3,)",b'Gary Moore',2590,"(49,)","(49,)","(49,)",b'60d4cdc9cd05d0082bcf23761c4a5ca6',"(217,)","(217,)","(871,)","(871,)",0.0,345.93914,0.416,0.0,2,0.04,-6.951,1,0.148,b'Dark Days In Paradise',52141,"(14,)","(14,)","(1345,)","(1345,)","(1345,)","(1345,)","(1345, 12)","(1345,)","(1345, 12)","(100,)",0.4471357962861778,b'SOJHKYL12A6D4FA0AC',339.754,"(1743,)","(1743,)",153.862,4,0.404,b'What Are We Here For',543990,b'TRAAPIV128F1493132',1997
22050,565099,0.4644812815410222,0.0,b'ARDDHGI126E2B3AA76',,b'',,b'8a2c0c47-14de-44c0-9d81-a12a59cf5808',"(0,)","(0,)",b'Pascal Sangla',-1,"(1,)","(1,)","(1,)",b'eb9d638918738e878a9f81576fa37bbf',"(91,)","(91,)","(373,)","(373,)",0.0,243.1473,0.525,0.0,9,0.847,-14.737,1,0.639,b'Une petite pause',755756,"(13,)","(13,)","(665,)","(665,)","(665,)","(665,)","(665, 12)","(665,)","(665, 12)","(100,)",0.0,b'SOJVWBA12AB018C326',235.886,"(746,)","(746,)",93.238,4,0.521,b'Une petite pause',8366584,b'TRAAPLS12903CB2D40',2010
22050,53,0.6815985531460305,0.5375372013052252,b'ARVML631187B99E90D',,"b'Athens, GA'",,b'127f591a-7e27-4435-92db-0780f219f3a1',"(2,)","(2,)","b""The B-52's""",147,"(37,)","(37,)","(37,)",b'9de7dfd460c6eb5f0dcc4a60a757dc1b',"(134,)","(134,)","(538,)","(538,)",0.0,261.74649,3.489,0.0,0,0.427,-9.628,1,0.398,"b""The B52's""",53826,"(8,)","(8,)","(1199,)","(1199,)","(1199,)","(1199,)","(1199, 12)","(1199,)","(1199, 12)","(100,)",0.7140465527721864,b'SONRSQW12A6D4F6D1C',250.921,"(1076,)","(1076,)",124.086,4,0.366,b'Wig',561525,b'TRAAPPQ128F14961F5',1986
22050,155912,0.33697042752391904,0.0,b'ARBKMHZ11F4C843491',,b'',,b'',"(0,)","(0,)",b'Dakis',56054,"(1,)","(1,)","(1,)",b'97adc2edaa088fd78bf79bc60326af2a',"(191,)","(191,)","(191,)","(191,)",0.0,172.25098,0.449,0.0,2,0.558,-8.46,0,0.54,b'Moments',215830,"(7,)","(7,)","(597,)","(597,)","(597,)","(597,)","(597, 12)","(597,)","(597, 12)","(100,)",,b'SONTBYD12A58A77A29',165.727,"(572,)","(572,)",66.765,1,0.805,b'Perasmena Mesanihta',2349161,b'TRAAPQQ128F427C750',0
22050,414,0.7311842304128983,0.5492043838770254,b'ARD3LXU1187B9ABFC5',,b'',,b'e5db18cb-4b1f-496d-a308-548b611090d3',"(10,)","(10,)",b'Sex Pistols',1418,"(9,)","(9,)","(9,)",b'dd59a8c185fbf2de34de11bed741f557',"(129,)","(129,)","(520,)","(520,)",0.0,216.60689,0.177,0.0,9,0.558,-3.736,1,0.533,b'Punk International',754188,"(12,)","(12,)","(690,)","(690,)","(690,)","(690,)","(690, 12)","(690,)","(690, 12)","(100,)",0.4137398358601097,b'SOMKMPB12A8C1447D0',214.192,"(1040,)","(1040,)",145.518,4,0.675,b'God Save the Queen (Live)',8348795,b'TRAAPSQ12903CAE86A',1988
22050,17428,0.8926886114037278,0.8521862384017338,b'ARXOTQH1187FB57084',,"b'Fairfax, California'",,b'e1009244-1bf4-4a4c-889e-0db83b9be08f',"(0,)","(0,)",b'Chris Brown',2729,"(33,)","(33,)","(33,)",b'ece2d2c47257446051e6a7b288b05a16',"(209,)","(209,)","(839,)","(839,)",0.0,363.59791,0.09,0.0,1,0.638,-4.376,1,0.371,b'Forever',279702,"(13,)","(13,)","(1606,)","(1606,)","(1606,)","(1606,)","(1606, 12)","(1606,)","(1606, 12)","(100,)",,b'SOSGQPS12A8AE48538',353.913,"(1677,)","(1677,)",139.998,4,0.548,b'Forever',3119613,b'TRAAPVV128F425D64C',0
22050,92633,0.3323308822129398,0.0,b'ARMG6K31187FB55677',,b'',,b'27bdf4e1-6d70-4ebb-86d0-99a76f150714',"(0,)","(0,)",b'Deekline & Wizard',150314,"(21,)","(21,)","(21,)",b'9c2ea0bcf8fdb1b1ae5df12766f03a56',"(135,)","(135,)","(410,)","(410,)",0.0,271.77751,0.0,0.0,0,0.674,-6.947,1,0.556,b'Breaks_ Beats & Blondes',409251,"(13,)","(13,)","(1362,)","(1362,)","(1362,)","(1362,)","(1362, 12)","(1362,)","(1362, 12)","(100,)",0.319565986882865,b'SOKENJQ12AB017EC8C',267.761,"(1231,)","(1231,)",90.648,3,1.0,b'Sun Is Shining',4552954,b'TRAAPWD128F931ACD4',2004
22050,717545,0.34901200212977335,0.0,b'ARFUSID1241B9C9462',44.41033,b'Genova',8.93889,b'',"(0,)","(0,)",b'Daniela Dess\xc3\xac',-1,"(3,)","(3,)","(3,)",b'995c7db078f4154b3c71475433205303',"(197,)","(197,)","(793,)","(793,)",0.0,330.65751,0.229,0.0,2,0.706,-12.279,0,0.629,b'Reiki - Spiritual Fitness_ Relaxation and Chakra Meditation',646806,"(16,)","(16,)","(920,)","(920,)","(920,)","(920,)","(920, 12)","(920,)","(920, 12)","(100,)",,b'SOBNTXB12A8C1428BA',324.261,"(1585,)","(1585,)",140.334,4,0.103,b'New Age',7165290,b'TRAAPXK128F934DF25',0
22050,5855,0.632242851125503,0.45343579119347505,b'ARC6UC81187B989062',40.71455,b'NY - New York City',-74.00712,b'232bb885-d7c6-4463-a694-0830ae3300bc',"(2,)","(2,)",b'Hem',-1,"(43,)","(43,)","(43,)",b'90b5f2d047bcc217bc8a5e61a82e17e2',"(191,)","(191,)","(191,)","(191,)",0.0,133.27628,0.0,0.0,5,0.783,-15.736,1,0.674,b'Peace At Last - EP',603055,"(8,)","(8,)","(280,)","(280,)","(280,)","(280,)","(280, 12)","(280,)","(280, 12)","(100,)",0.3603705827121406,b'SOIKIJC12AC3DFB3D2',117.661,"(381,)","(381,)",89.86,1,0.368,b'Have Yourself A Merry Little Christmas',6698878,b'TRAAQBF12903CF796B',2005
22050,24981,0.9160582384829289,0.5354083792298137,b'ARKZJ301187FB521B2',,b'LDN',,b'6e0c7c0e-cba5-4c2c-a652-38f71ef5785d',"(8,)","(8,)",b'Lily Allen',4702,"(20,)","(20,)","(20,)",b'0d0956a7419bbee27fa80c08b3c73c86',"(170,)","(170,)","(684,)","(684,)",0.0,264.69832,0.0,0.0,9,0.594,-5.871,1,0.509,b'Alright_ Still (Deluxe)',435050,"(9,)","(9,)","(896,)","(896,)","(896,)","(896,)","(896, 12)","(896,)","(896, 12)","(100,)",0.5669884440404037,b'SOFJNQR12A6D4FAE92',251.141,"(684,)","(684,)",156.097,4,1.0,b'U Killed It',4846225,b'TRAAQCK128F92E8C33',2006
22050,30026,0.5470785691342652,0.33364914079207836,b'ARVKAWO11F50C47C9A',,b'',,b'',"(0,)","(0,)",b'Pentangle',74894,"(41,)","(41,)","(41,)",b'0597eab9d4bff3765c9e36d7b5de1dbd',"(673,)","(673,)","(673,)","(673,)",0.0,228.51873,0.229,0.0,5,0.579,-12.053,1,0.405,b'Light Flight - The Anthology',340310,"(13,)","(13,)","(928,)","(928,)","(928,)","(928,)","(928, 12)","(928,)","(928, 12)","(100,)",,b'SOGDFIT12AB018528B',223.37,"(1346,)","(1346,)",179.501,1,0.0,b'Rain And Snow',3805433,b'TRAAQDJ128F92F95E0',0
22050,562583,0.39257016560810254,0.31398973328035057,b'ARHXBJI1241B9C8B7F',,b'',,b'cbf8aa43-fd3e-480d-b5c9-c94d968efec1',"(0,)","(0,)",b'DJ Dips',154468,"(3,)","(3,)","(3,)",b'16fb424433b3adc5eba0777a1ac90c2b',"(113,)","(113,)","(340,)","(340,)",0.0,240.3522,0.132,0.0,1,0.611,-6.248,1,0.544,b'This DJ',752185,"(12,)","(12,)","(1315,)","(1315,)","(1315,)","(1315,)","(1315, 12)","(1315,)","(1315, 12)","(100,)",,b'SOOIZTH12AB018C12E',233.465,"(1019,)","(1019,)",86.689,3,0.859,b'Gerra De De',8326052,b'TRAAQDL12903CA8FB5',0
22050,490852,0.3266997281304141,0.3050742624735008,b'ARTFLEU1269FCD1FE3',,b'',,b'',"(0,)","(0,)",b'Ana Bekuta',-1,"(5,)","(5,)","(5,)",b'6ca3c15c9f095285fbf199010bc1b939',"(74,)","(74,)","(376,)","(376,)",0.0,145.57995,0.0,0.0,0,0.757,-13.703,1,0.637,"b""Zlatni hitovi '90 1""",667517,"(7,)","(7,)","(677,)","(677,)","(677,)","(677,)","(677, 12)","(677,)","(677, 12)","(100,)",,b'SOQPJUL12AB0189379',140.527,"(753,)","(753,)",160.261,5,0.182,b'Kako mi je pitas sad',7400286,b'TRAAQEV12903CB5459',0
22050,7050,0.4580551793630036,0.37176089539478846,b'AR0LVFQ1187B9A84E0',40.71455,b'NY - New York City',-74.00712,b'eb8700f3-bb21-44d4-b340-4eb162c924ee',"(0,)","(0,)",b'Jason Miles',111355,"(22,)","(22,)","(22,)",b'20840834770ea82744d09c9c712fdd9d',"(98,)","(98,)","(396,)","(396,)",0.0,235.80689,0.131,0.0,10,0.391,-9.716,0,0.316,b'Miles To Miles',150501,"(10,)","(10,)","(1081,)","(1081,)","(1081,)","(1081,)","(1081, 12)","(1081,)","(1081, 12)","(100,)",0.2538347361322313,b'SOMBQEO12A8C135018',235.807,"(791,)","(791,)",101.03,4,0.58,b'Voices On The Corner',1569838,b'TRAAQFC128F425ED83',0
22050,82279,0.6180027149087712,0.3494763271978497,b'ARU9KWP1187B98B2A7',,b'',,b'ccd5bf1f-f83d-4e81-86aa-2aff85d5d6c5',"(1,)","(1,)",b'Busdriver',-1,"(38,)","(38,)","(38,)",b'fa4ca7386fc067bd50cc1e992832d7c1',"(123,)","(123,)","(494,)","(494,)",0.0,192.1824,0.27,0.0,6,0.211,-6.258,1,0.363,b'RoadKillOvercoat',105115,"(8,)","(8,)","(916,)","(916,)","(916,)","(916,)","(916, 12)","(916,)","(916, 12)","(100,)",0.5194030457366698,b'SOCQWKZ12A8C13CE4C',192.182,"(988,)","(988,)",155.038,4,0.41,b'(Bloody Paw On The) Kill Floor',1086443,b'TRAAQIH128F428BDEA',2007
22050,18395,0.46519473334248795,0.3622840901263234,b'ARZ05QG1187FB3843E',31.55379,"b'Monticello, MS'",-90.10785,b'9c6aa732-36ff-4747-a328-7f7d2846279f',"(0,)","(0,)",b'Byther Smith',-1,"(19,)","(19,)","(19,)",b'051f900e3d7693dc7ad6bdc475dd2f16',"(268,)","(268,)","(808,)","(808,)",0.0,418.87302,0.264,0.0,1,0.826,-11.702,1,0.912,b'Addressing The Nation With The Blues',142192,"(18,)","(18,)","(1578,)","(1578,)","(1578,)","(1578,)","(1578, 12)","(1578,)","(1578, 12)","(100,)",0.4373517613872757,b'SONETAN12A58A7ACEB',411.481,"(1617,)","(1617,)",117.168,3,1.0,b'I Wish My Mother Was Here',1481032,b'TRAAQLE128F424AE71',1989
22050,233361,0.4837038071043691,0.35162446889739807,b'ARTEGHH1187FB435C8',,b'',,b'5bc7b413-22ba-429f-9b1e-9082b19a9def',"(1,)","(1,)",b'Bebo & Cigala',-1,"(19,)","(19,)","(19,)",b'812ba7f18ccefccf2d5fb1f2c7ff1001',"(430,)","(430,)","(430,)","(430,)",0.0,198.26893,0.0,0.0,2,0.414,-14.509,0,0.485,b'Lagrimas Negras',296995,"(9,)","(9,)","(674,)","(674,)","(674,)","(674,)","(674, 12)","(674,)","(674, 12)","(100,)",0.6765489056009939,b'SOKEXTF12A8C13AE7E',193.782,"(860,)","(860,)",132.967,1,0.405,b'Inolvidable',3340959,b'TRAAQLJ128F428E870',2003
22050,25398,0.6338178816971488,0.3547257553023712,b'ARASSX21187FB528B7',52.8029,"b'Stafford, England'",-2.10633,b'f72312f7-41ea-4a31-902d-1982eb3eca51',"(0,)","(0,)",b'Bizarre Inc',-1,"(46,)","(46,)","(46,)",b'ee680487c51aefb64f44e263cc22c1d4',"(242,)","(242,)","(970,)","(970,)",0.0,420.10077,7.367,0.0,11,1.0,-9.062,1,0.726,b'Surprise',146503,"(13,)","(13,)","(1499,)","(1499,)","(1499,)","(1499,)","(1499, 12)","(1499,)","(1499, 12)","(100,)",,b'SOUJISW12CF4E09416',412.473,"(1941,)","(1941,)",139.91,4,1.0,b'Miracle',2241458,b'TRAAQOH128F4265CE6',1996
22050,170417,0.5744007886920006,0.4460715844124553,b'ARRH2S81187B98C8AA',43.07295,"b'Madison, Wisconsin'",-89.38669,b'fb7659b2-5ceb-45ac-be95-b0c1f832caec',"(5,)","(5,)",b'Bongzilla',-1,"(41,)","(41,)","(41,)",b'd95b073ff9ad06deb00617d361a5c4ec',"(151,)","(151,)","(640,)","(640,)",0.0,397.26975,0.392,0.0,9,0.535,-6.788,1,0.333,b'Apogee',223472,"(9,)","(9,)","(890,)","(890,)","(890,)","(890,)","(890, 12)","(890,)","(890, 12)","(100,)",0.46054128135865785,b'SOJKDKH12A58A761A2',397.27,"(1280,)","(1280,)",95.882,4,0.0,b'Witch Weed (Live)',2441391,b'TRAAQPS128F429161D',1999
22050,173858,0.44104996018435266,0.35300068828370523,b'ARSF4161187B9B449F',,b'',,b'52781c26-6a8c-4326-a825-64f7b2898bb0',"(0,)","(0,)",b'The Gone Jackals',-1,"(25,)","(25,)","(25,)",b'ea343fceb0456325bc1f8e9f21638722',"(169,)","(169,)","(510,)","(510,)",0.0,229.79873,0.205,0.0,4,0.685,-12.772,1,0.418,b'Bone To Pick',457879,"(14,)","(14,)","(707,)","(707,)","(707,)","(707,)","(707, 12)","(707,)","(707, 12)","(100,)",0.4952936212921635,b'SOTWWBZ12AB01845E0',226.441,"(1531,)","(1531,)",135.175,3,0.639,b'Not Buried Deep Enough',5096765,b'TRAAQUC128F9322A82',1995
22050,370381,0.33462887799488394,0.17306799943289988,b'AR87OXB1187FB39E0B',,b'',,b'5fdf95e6-f0ea-4056-8898-8f895de28fb2',"(0,)","(0,)",b'The Willis Brothers',-1,"(17,)","(17,)","(17,)",b'3f6f44d6ba4bbbca5925967c607b2282',"(98,)","(98,)","(299,)","(299,)",0.0,150.64771,0.0,0.0,7,0.804,-9.258,1,0.728,b'Strictly Trucking',816840,"(6,)","(6,)","(666,)","(666,)","(666,)","(666,)","(666, 12)","(666,)","(666, 12)","(100,)",,b'SOKZTUH12AB018B938',144.62,"(599,)","(599,)",121.983,3,0.852,b'Give Me 40 Acres (To Turn This Rig Around)',9024575,b'TRAAQUF12903CDF4A4',0
22050,19806,0.5604116856288465,0.3419045735408989,b'ARCLCFS1187B9AE476',-23.56287,"b'Sao Paulo, Brazil'",-46.65466,b'c23280a8-abc8-4435-ab44-43762ce0c89c',"(0,)","(0,)",b'Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd',31977,"(44,)","(44,)","(44,)",b'f2d255cd1ba73071f8758827b9fc1096',"(267,)","(267,)","(804,)","(804,)",0.0,286.14485,0.485,0.0,9,0.206,-24.597,0,0.323,b'Music Of The Brazilian Masters',319844,"(15,)","(15,)","(1001,)","(1001,)","(1001,)","(1001,)","(1001, 12)","(1001,)","(1001, 12)","(100,)",,b'SOQDTZG12A8C1442E3',271.946,"(1609,)","(1609,)",169.775,3,0.1,b'Ernesto Nazareth',3606765,b'TRAAQWF128F92D1AAD',0
22050,258216,0.40616663491395866,0.272385459553457,b'ARWAPYC1187FB3FCAF',,b'',,b'3b0db373-57d5-4d4f-b009-2cbfd7b7aa0d',"(3,)","(3,)",b'S.U.P',-1,"(13,)","(13,)","(13,)",b'8e40a1036b9a6db49f17135c5ca646d6',"(212,)","(212,)","(853,)","(853,)",0.0,384.70485,0.254,0.0,11,0.582,-8.161,0,0.606,b'To Live Alone',333103,"(14,)","(14,)","(1133,)","(1133,)","(1133,)","(1133,)","(1133, 12)","(1133,)","(1133, 12)","(100,)",,b'SOIFOLA12AB017CDA1',351.01,"(1706,)","(1706,)",137.862,4,0.0,b'The Cube (Live)',3732781,b'TRAAQYN128F92ED77E',2001
22050,45918,0.6279973897229263,0.3653396527140089,b'ARILV5E1187B9959C8',,b'',,b'fb517c3e-01c4-4285-8eb3-aceeb1739b9c',"(1,)","(1,)",b'Boogie Pimps',173232,"(50,)","(50,)","(50,)",b'dc0ebce549ab19bacc15c1d386c4e121',"(187,)","(187,)","(563,)","(563,)",0.0,415.03302,0.0,0.0,1,0.46,-6.751,1,0.716,b'PeeBoy EP',775316,"(12,)","(12,)","(1835,)","(1835,)","(1835,)","(1835,)","(1835, 12)","(1835,)","(1835, 12)","(100,)",0.0,b'SOKHVZO12AB0184C4D',372.663,"(1689,)","(1689,)",83.326,3,1.0,b'Get Back Down',8578814,b'TRAAQYU12903CE68CE',0
22050,1710,0.4531710070713659,0.3008559001020913,b'ARHSAFX1187B98E89A',31.1689,b'Texas',-100.07715,b'9b94ea46-77c0-4f28-a63e-c91646c4eae2',"(0,)","(0,)",b'Brian Keane',16653,"(45,)","(45,)","(45,)",b'bb69660927cafcc32517eb866b124d7f',"(77,)","(77,)","(232,)","(232,)",0.0,133.53751,2.235,0.0,4,0.0,-29.295,1,0.0,b'The Way West',599989,"(7,)","(7,)","(146,)","(146,)","(146,)","(146,)","(146, 12)","(146,)","(146, 12)","(100,)",,b'SOMISOP12AC468D9D5',133.538,"(464,)","(464,)",117.667,3,0.255,b'Battle Of The Rosebud / Cries',6658724,b'TRAAQZF12903CEDCB8',0
22050,65240,0.5837732649218371,0.3432756605456756,b'ARGR9FY1187FB4D0E7',,"b'Poza Rica, MX'",,b'4aaf6eb8-c44e-42d1-b99b-3ebf87325dc4',"(0,)","(0,)",b'Aberdeen',79906,"(25,)","(25,)","(25,)",b'cc6a8d8e89fdd62c27bd0f7d608b6c2b',"(131,)","(131,)","(398,)","(398,)",0.0,266.70975,0.0,0.0,9,0.731,-12.658,1,0.577,b'Suburban',80339,"(10,)","(10,)","(1022,)","(1022,)","(1022,)","(1022,)","(1022, 12)","(1022,)","(1022, 12)","(100,)",,b'SOOZKNQ12A6D4F6FD4',257.225,"(1196,)","(1196,)",90.908,3,1.0,b'Beyond the Light',850029,b'TRAAQZQ128EF35C51A',0
22050,616,0.9184517888889826,0.8195882822285578,b'ARVG4OK1187B9B6BD3',,b'',,b'95e1ead9-4d31-4808-a7ac-32c3614c116b',"(7,)","(7,)",b'The Killers',1573,"(20,)","(20,)","(20,)",b'8e9c98b99ebdc55f494436a4d5139631',"(178,)","(178,)","(715,)","(715,)",0.0,284.3424,0.206,0.0,4,0.49,-6.546,1,0.469,b'Hitzone 49',624887,"(12,)","(12,)","(1155,)","(1155,)","(1155,)","(1155,)","(1155, 12)","(1155,)","(1155, 12)","(100,)",,b'SOGOQGE12AB0182907',267.685,"(1430,)","(1430,)",151.953,4,0.198,b'Spaceman',6937326,b'TRAARHS128F931689D',2008
22050,266506,0.7369919703227188,0.4772251904432169,b'ARGCY1Y1187B9A4FA5',36.16778,"b'Nashville, TN.'",-86.77836,b'45ee3bf0-7ef7-4a87-81e3-a5867473b93d',"(0,)","(0,)",b'Gloriana',-1,"(20,)","(20,)","(20,)",b'a6d5208078516c9f7b81c817f6ed192a',"(118,)","(118,)","(475,)","(475,)",0.0,179.06893,0.844,0.0,0,0.437,-17.522,0,0.465,b'Il meglio di Gloriana',726003,"(8,)","(8,)","(751,)","(751,)","(751,)","(751,)","(751, 12)","(751,)","(751, 12)","(100,)",0.0,b'SOWTIDJ12AB018808C',175.92,"(950,)","(950,)",161.054,4,0.67,"b""Pulecenella 'e m\xc3\xb2""",8044883,b'TRAARRG12903CDB456',0
22050,604768,0.5110009439105907,0.36674393175597547,b'ARYFROT1187B9B78C2',,b'',,b'02c88d30-6d21-496a-a142-2100e0e1e3e0',"(0,)","(0,)",b'Butterfly Temple',-1,"(43,)","(43,)","(43,)",b'd860726751d75293ede91616a12fa94a',"(50,)","(50,)","(254,)","(254,)",0.0,100.5971,1.268,0.0,8,0.246,-10.777,1,0.326,b'Za Solntsem Vsled',811387,"(5,)","(5,)","(217,)","(217,)","(217,)","(217,)","(217, 12)","(217,)","(217, 12)","(100,)",,b'SONIHLC12AB0187B0C',100.597,"(509,)","(509,)",159.895,5,0.298,"b""Iskorosten' (instr.)""",8968753,b'TRAARSF12903CD1B12',0
22050,341235,0.4229713078848842,0.31724842518014,b'ARIN12F1187FB3E92C',30.24216,"b'PEARLINGTON, Mississippi'",-89.60586,b'8e93b8da-1e7c-4bae-8204-56605d761505',"(1,)","(1,)",b'Grant Geissman',-1,"(16,)","(16,)","(16,)",b'86885d8f427a6ac921b496761b1863ef',"(167,)","(167,)","(673,)","(673,)",0.0,320.60036,0.0,0.0,9,0.802,-9.993,1,0.463,b'Time Will Tell',460988,"(15,)","(15,)","(1299,)","(1299,)","(1299,)","(1299,)","(1299, 12)","(1299,)","(1299, 12)","(100,)",0.0,b'SOLBHCO12AB018769A',303.044,"(1345,)","(1345,)",128.219,4,0.859,b'Big Stax/High Volts (Album Version)',5132847,b'TRAARUN128F932B1A0',0
